date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:47	14590/14590	---M-Z	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/wp/v2/pages/7.json	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/wp/v2/pages/7.json	(from https://expresscourierlimited.com/sitemap/index.html)
21:31:47	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:47%20GMT	https://expresscourierlimited.com/indexc4f7.html?p=7	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/indexc4f7c4f7.html	(from https://expresscourierlimited.com/sitemap/index.html)
21:31:48	73/73	---M--	200	added ('OK')	application/json	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed5539.json?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Fsitemap%2F	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed55391049.json	(from https://expresscourierlimited.com/sitemap/index.html)
21:31:48	132/132	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-json/oembed/1.0/embed3938?url=https%3A%2F%2Fwww.expresscourierlimited.com%2Fsitemap%2F&format=xml	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-json/oembed/1.0/embed39384d30.html	(from https://expresscourierlimited.com/sitemap/index.html)
21:31:49	1848/1848	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/gravityforms/js/jquery.json.minc947.js?ver=2.4.23	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/gravityforms/js/jquery.json.minc947c947.js	(from https://expresscourierlimited.com/)
21:31:49	2577/2577	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from https://expresscourierlimited.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
21:31:50	67065/67065	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/omnilogisticsl.wpengine.com/wp-content/uploads/2021/01/freight-forwarding-header-banner.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/omnilogisticsl.wpengine.com/wp-content/uploads/2021/01/freight-forwarding-header-banner.jpg	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:51	33663183/33663183	UR-M--	200	added ('Partial%20Content')	video/mp4	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/uploads/2019/06/Omni_Logistics_32mb.mp4	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/uploads/2019/06/Omni_Logistics_32mb.mp4	(from https://expresscourierlimited.com/)
21:31:51	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:51	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:51	80300/80300	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:51	104280/104280	---M--	200	added ('OK')	font/woff	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:51	204528/204528	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:52	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:52	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:52	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot?	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41dd41d.eot	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:53	13548/13548	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:53	16772/16772	---M--	200	added ('OK')	font/woff	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:53	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:54	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://expresscourierlimited.com/wp-content/cache/min/1/f720905123361af2f87c61996bc5fe32.css)
21:31:54	67221/67221	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2005:52:10%20GMT	https://expresscourierlimited.com/omnilogisticsl.wpengine.com/wp-content/uploads/2021/01/warehousing-and-distribution-banner.jpg	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/omnilogisticsl.wpengine.com/wp-content/uploads/2021/01/warehousing-and-distribution-banner.jpg	(from https://expresscourierlimited.com/wp-content/cache/min/1/8fec511e89e8e0c13804b803bf0b0598.css)
21:31:55	8748/8748	---MC-	200	added ('OK')	application/javascript	etag:W/%220b57832ab47cd1fea51ee8a2dfa4f649%22	https://marvel-b2-cdn.bc0a.com/marvel.js	C:/Users/Fisher/Desktop/gte/cr/marvel-b2-cdn.bc0a.com/marvel.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:56	3967/3967	---MCZ	200	added ('OK')	text/css	etag:W/%22641b297b-f7f%22	https://www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-public.css?ver=2.3.3	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-publicb6db.css	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:56	22008/22008	---MCZ	200	added ('OK')	text/css	etag:W/%22641b297b-55f8%22	https://www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-gdpr.css?ver=2.3.3	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-gdprb6db.css	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:57	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:57%20GMT	https://www.omnilogistics.com/wp-content/plugins/wp-paginate/css/wp-paginate.css?ver=2.1.4	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/wp-paginate/css/wp-paginate6b25.css	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:57	224348/224348	---MCZ	200	added ('OK')	text/css	etag:W/%22648a355c-36c5c%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/css/styles.css?ver=2.0.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/css/styles7406.css	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:57	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ecd5ef-15601%22	https://www.omnilogistics.com/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-includes/js/jquery/jquery.min9d52.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:58	50693/50693	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b297b-c605%22	https://www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-public.js?ver=2.3.3	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-publicb6db.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:58	8502/8502	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b297b-2136%22	https://www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/admin/modules/ccpa/assets/js/cookie-law-info-ccpa.js?ver=2.3.3	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/admin/modules/ccpa/assets/js/cookie-law-info-ccpab6db.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:31:58%20GMT	https://www.omnilogistics.com/wp-content/plugins/wp-retina-2x/app/picturefill.min.js?ver=1614823447	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/wp-retina-2x/app/picturefill.min27a0.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:58	1497/1497	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266185cf9-5d9%22	https://www.omnilogistics.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.11.6	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker0455.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:58	387/387	---M--	200	added ('OK')	image/png	etag:%226578eb0b-183%22	https://www.omnilogistics.com/wp-content/uploads/2019/04/omni_favicon.png	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2019/04/omni_favicon.png	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:59	18351/18351	---M--	200	added ('OK')	image/png	etag:%22641b2971-47af%22	https://www.omnilogistics.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline-1.png	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline-1.png	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:59	4182/4182	---M--	200	added ('OK')	image/jpeg	etag:%22656e6de9-1056%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/freight-forwarding-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/freight-forwarding-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:59	6266/6266	---M--	200	added ('OK')	image/jpeg	etag:%22656e6df4-187a%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/warehouse-and-distribution-dropdown-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/warehouse-and-distribution-dropdown-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:31:59	5921/5921	---M--	200	added ('OK')	image/jpeg	etag:%22656e6df2-1721%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/specialized-services-dropdown-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/specialized-services-dropdown-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:00	10685/10685	---M--	200	added ('OK')	image/jpeg	etag:%226578eb00-29bd%22	https://www.omnilogistics.com/wp-content/uploads/2019/05/dropdown4-new.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2019/05/dropdown4-new.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:00	6849/6849	---M--	200	added ('OK')	image/jpeg	etag:%22656e6dd8-1ac1%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/Technology-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/Technology-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:00	6199/6199	---M--	200	added ('OK')	image/jpeg	etag:%22656e6df2-1837%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/semiconductor-logistics-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/semiconductor-logistics-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:00	7003/7003	---M--	200	added ('OK')	image/jpeg	etag:%22656e6de9-1b5b%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/hi-tech-logistics-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/hi-tech-logistics-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:01	4181/4181	---M--	200	added ('OK')	image/jpeg	etag:%22656e6dec-1055%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/medical-device-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/medical-device-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:01	96785/96785	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:34%20GMT	https://expresscourierlimited.com/our-solutions/technology/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/our-solutions/technology/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:01	17091/17091	---M--	200	added ('OK')	image/png	etag:%22656e6e2f-42c3%22	https://www.omnilogistics.com/wp-content/uploads/2019/05/shutterstock_691541095.png	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2019/05/shutterstock_691541095.png	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:01	104719/104719	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/high-tech-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/high-tech-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:02	103593/103593	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/semiconductor-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/semiconductor-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:02	8406/8406	---M--	200	added ('OK')	image/jpeg	etag:%22656e6de4-20d6%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/e-commerce-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/e-commerce-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:02	103948/103948	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/medical-device-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/medical-device-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:02	100592/100592	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/life-science-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/life-science-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:03	103105/103105	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/e-commerce-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/e-commerce-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:03	104977/104977	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/retail-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/retail-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:03	6206/6206	---M--	200	added ('OK')	image/jpeg	etag:%22656e6def-183e%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/retail-logistics-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/retail-logistics-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:03	6759/6759	---M--	200	added ('OK')	image/jpeg	etag:%22656e6de2-1a67%22	https://www.omnilogistics.com/wp-content/uploads/2020/02/aviation-aerospace-drop-down-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/02/aviation-aerospace-drop-down-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:03	101115/101115	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2005:44:48%20GMT	https://expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/aviation-and-aerospace-logistics/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:04	5260/5260	---M--	200	added ('OK')	image/jpeg	etag:%22641b2971-148c%22	https://www.omnilogistics.com/wp-content/uploads/2020/12/Automotive-Logistics-Menu-199x93.jpg	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/12/Automotive-Logistics-Menu-199x93.jpg	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:04	127502/127502	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:36%20GMT	https://expresscourierlimited.com/industry-expertise/automotive-supply-chain/	C:/Users/Fisher/Desktop/gte/cr/expresscourierlimited.com/industry-expertise/automotive-supply-chain/index-2.html	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:04	3682/3682	---M--	200	added ('OK')	image/png	etag:%22641b2978-e62%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/images/404.png	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/images/404.png	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:05	16514/16514	---M--	200	added ('OK')	image/png	etag:%22656e6d9f-4082%22	https://www.omnilogistics.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline_reversed.png	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/uploads/2020/11/omni_logistics_logo_tagline_reversed.png	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:05	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jul%202024%2019:32:05%20GMT	https://www.omnilogistics.com/wp-content/plugins/gravityforms/images/spinner.gif	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/gravityforms/images/spinner.gif	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:05	939/939	---MC-	200	added ('OK')	text/javascript	date:Fri,%2005%20Jul%202024%2019:32:05%20GMT	https://www.google.com/recaptcha/api.js?onload=renderInvisibleReCaptcha&render=explicit	C:/Users/Fisher/Desktop/gte/cr/www.google.com/recaptcha/api89ae.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:06	76009/76009	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b2978-128e9%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/js/jquery.inputmask.bundle.min.js?ver=2.0.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/js/jquery.inputmask.bundle.min7406.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:06	6459/6459	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b2978-193b%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/js/jquery.inputmask-multi.min.js?ver=2.0.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/js/jquery.inputmask-multi.min7406.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:07	130301/130301	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b2978-1fcfd%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/js/init.js?ver=2.0.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/js/init7406.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:07	2194/2194	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641b2978-892%22	https://www.omnilogistics.com/wp-content/themes/omnilogistics/js/jScrollability.js?ver=2.0.1	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/themes/omnilogistics/js/jScrollability7406.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:07	1836/1836	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265ea2eea-72c%22	https://www.omnilogistics.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.4.23	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/gravityforms/js/jquery.json.minc947.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
21:32:07	46736/46736	---MCZ	200	added ('OK')	application/javascript	etag:W/%226647e352-b690%22	https://www.omnilogistics.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.4.23	C:/Users/Fisher/Desktop/gte/cr/www.omnilogistics.com/wp-content/plugins/gravityforms/js/gravityforms.minc947.js	(from https://expresscourierlimited.com/our-solutions/warehousing-distribution/_wp_link_placeholder.html)
